	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
HPA Sigma	-1.9015601908307798	-1.6806288804588743	-0.33342269605668334	-2.5479523697958366	0.6289047232863608	-1.6537521814317515	-1.1886822409470328	0.6525334089224375	-0.892634636682804	-1.3160819193346118	-1.9154699818283518	0.9465342097748404	-1.6338359867081604	-1.278480740861326	0.24987750027510514	-1.9054744251066362	-1.5959893521859914	-2.9569759588366646	0.302826096118951	-0.8344999881882844	-2.05462929643059	-0.8647232784594253	-1.9178180008721166	-1.8062122039215487	0.4439544503970487	-1.1299874459551111	-3.7551082776723743	-2.274025245124983	-3.287592705284062	-2.7011496238014607	-2.349768212506076	-1.0482136111587093	-0.6705431876947038	-2.834584830274755	-3.702180828027253	-2.9812632971640913	-2.0383788572840342	-4.1645664753987335	-1.3275495768781895	-0.9854818787601356	-3.025668852092405	-2.490955828668165	-2.4570296203286035	0.27510884322260143	-1.2418296111256832	-2.343426178773739	-2.344061399688938	-1.9717326085245075		-2.8398835253624752	-0.5382533007079577	-3.2626324609023847	-1.1432308745616044	-2.0490287056627166	-3.0200838780370165	-1.5709832888292177	-3.005741607290214	-2.337354503283558	-1.1631467543041938	-1.6081573148271835	-4.172031396343749	-3.4650097074755752	-2.848780595470043	-1.1051719417074983	-3.0226762697144967	-1.9939523677618254	-3.7517579846382367	-2.747736315529022	-3.561561258059687	-0.46864579540071233	0.5435784241584276
TJA-II Aniara	-0.023503595636796062	0.6702229553304905	-0.04309281556100792	0.975241217338005	-0.037118229163589096	0.9462222883410099	0.17515729537635566	0.6893246560169108	0.4816853991939559	1.141248139708584	0.8750549324134252	0.077897436676947	-0.05891427547410309	0.9434646764219556	0.4133433335930425	0.535641620021611	-0.4115214736011646	-1.1043770199108365	-0.3180504104081894	0.14065821408004958	-0.7596835208269005	1.3462345817763972	-0.3445548574725125	1.7354579996312642	0.3182476583257858	-1.1847394616234521	-0.019218217661689088	-0.4658751771472152	0.021465315431109196	-0.2856674963420909	1.4594163205455983	-1.5068798715292213	-0.95441167303946	-0.0721301110077889	-1.5004456934773738	0.40371330452484266	-1.3509449514873255	-1.344769936541148	-1.1576599771181477	-0.87978540815617	-1.4750675899124401	0.2718597527427744	0.35485616020981625	-0.6222430214569834	-1.7158554262010446	0.9491631488758728	-1.1599656783919703	1.0833099777207609		-0.1860363087896774	-0.3214834101920571	0.1091183339584688	-1.0027122690866745	-1.3594517182734966	0.24297110594697177	-0.9025482091448267	-1.8483303029003493	-1.6693785983517408	-1.2770844493641518	-0.8101676459193496	-0.5745112254635543	-0.004787198549129914	0.6987535397965301	-1.4848376442319897	-0.0779501206649632	-1.7358835649061668	-0.09092196230542468	0.30570167637195317	-0.20227483258681808	-0.6304590580501419	0.36237700288817504
diCBM40 	-0.7160555835975689	-1.8399943211151486	-2.98856839136725	-1.84920612046507	-1.7707593832369413	-1.686831068114633	-2.2445507269493787	-0.3597294386007313	-1.2630095904911638	-1.6429142345399697	-1.7662254987449357	-0.7715501486911228	-1.5379856763579491	-1.0041857987090432	-1.058371562889852	-2.149552280465746	-2.179518476667754	-2.57231162010779	-1.6969539590765221	-1.2373697463292754	-1.1640816880393423	-1.7296455805698505	-1.6602000714243286	-0.9882527823132639	0.21396215580555628	-1.4119770649211447	-1.5051592737747368	-1.6234440790578104	-1.656254468393699	-0.5968095888813293	0.2930164778485683	-1.5224861896824189	-0.8404054423820344	-1.0651847247979553	-1.8232890544515834	-0.8536798487242226	-0.684421401628167	-1.9539132396434855	-1.5739301159388197	-0.7207586554723898	-1.0326555377132114	-0.3764770575033484	-0.15961549358878227	-0.32393252183810195	-0.8994184268164032	-0.8992568316641703	-0.6113660855846581	-0.032979720884308124	1.42874787930975	-2.4193747146834883	-1.3098768470366606	-1.0691423216936913	-1.0011918116358194	-2.2007731065230005	-0.4858025462571525	-0.8459640590314569	-2.6200157803418107	-1.3140386662109222	-1.450019284622028	-1.1948472038162052	-1.7430400828454693	-1.5757046442549025	-1.581138944599368	-0.9569016715782092	-1.015163617639209	-1.813184707910837	-1.4501676772939753	-0.5991199364620478	-1.107891924943796	-0.52000668459134	0.17517661394100695
AOL TCI America	0.1410032744984959	0.5775133859415844	0.08424527248149383	0.6540117846797693	0.8367561827686186	0.2959849687328547	0.7260094862974497	0.3687399914438446	0.5194922661812442	1.131471655178862	0.45956404974905657	0.751601854530017	0.005440873291984872	1.1206136119413554	0.8542015378878851	0.42815803575497374	0.09769403264639669	-0.5399030508061945	-0.35160280651135034	0.5844922048848674	0.12587235378800743	1.2135622745528556	0.15676200623496334	1.2675243834644985	0.5499577348654637	-0.40231764487290433	-0.012018218005678651	0.08979402281628744	0.32082883597422757	0.4713613909278616	1.10570901132908	0.24505794086171942	0.013260194044062144	0.2489616663511769	-0.6578932224098373	0.4984888290945153	0.4110365357515761	0.051340724137440105	-0.29424381417735174	0.5063644779135561	0.3922408145720028	0.6857733453271636	1.1322144689748208	0.5633137798952466	0.29191776920129814	1.1209348196860907	0.3492847284669616	1.0998984093026933		-0.11890133881536655	0.20541469713999827	0.7494999967022407	-0.003002667725731341	-0.4591975636698538	0.5501734657435395	-0.1684985406253326	-0.8424157933410293	-0.30908000028164606	-0.2465233385761975	0.03489266014545704	-0.34820711159232215	0.20318738782105397	0.33413766618363405	0.04559792774778884	0.46333257663480076	-0.6388659497968652	-0.17153831772441536	0.5617348533248318	0.08494213038800315	-0.011912070805986994	0.6447476633275208
Griffithsin 	-0.2952050836108566	-0.735752007288412	-1.984969142655808	-0.6674238538420234	0.17889580800147684	-0.2154101024006901	-0.5174453168091836	-0.4101191800684491	-0.23864904668606213	-0.535752937199685	-0.48935545880276426	0.11023090004678239	-0.5612820522316179	-0.03243347591010804	-0.046534118695184735	-0.5917785279741723	-0.1846875230348867	-1.2381000289858832	-0.8270721301963515	-0.3582683412775558	-0.49439636465298653	-0.06410628418298087	-0.3262243810666722	-0.2549716519108993	-0.10514483251396908	-0.6903314864585783	-1.0355172400522576	-1.124541666638974	-0.5063121980744912	-0.9264636669141403	0.32114501212162055	0.1668585969137781	-0.11393233917782267	0.41294910941302093	-0.6839596519162645	-0.5795566670167336	0.11486208259014659	0.43690403372886505	-0.22172005763486977	-0.12508146887318752	-0.30277995472150293	-0.24794150651471217	-0.048027092360771115	0.23751559316672982	-0.8656574258191791	-0.16374825383295893	0.10242968022140897	-0.27701113370902297	-0.6759642421506464	0.07226696003745046	-0.4315437238613053	0.23570141539912065	-0.16989401032719278	-0.7156966683777284	0.01609986778238342	-0.4250091245118072	-1.2464517586881925	-0.7964423958503312	-0.20294703786957335	-0.058328357663925	-1.0110648297931772	-0.7554767756938288	-0.07960012536470487	0.2012667379746397	-0.5754219247477735	-0.577482056649136	-1.0716679939646556	-0.5552916873126398	-1.1650471960084101	-0.04895869636773402	0.5434149530173596
SLBR-N 	-0.5833061957937018	-1.1463013076252189	-1.6234376195669546	-2.057568043550656	-0.9301066980549076	-1.831362645837666	-0.5951598379669552	-0.38635336452283614	-0.1713540121873165	1.217625318895183	-0.7134172153825904	-0.8044601992387028	-0.0918187513971546	-1.0174217833127288	-1.089012762329304	-2.1859708660469988	-1.015134996598724	-0.6908515362996064	-1.3969402280632224	-1.0523476664427611	-1.0520123012483342	-0.9527277969265961	-1.1079929703445217	0.5202915438787743	-0.06425819754331168	-1.1148232950757866	-0.01518913304073069	-1.3180254490551777	-1.478272019845073	-0.16590446804588235	-0.1299262834063043	-0.8263653750595958	-0.4766390528742477	-1.7934186227691138	-2.349680873748768	-0.741682754884643	-1.3571690917492412	-0.657835009050847	-1.3430352795051892	-0.502430969853343	-0.0735454709497672	-1.069298647797246	-0.5839558193845934	-0.29279580957589657	0.10931468520944163	-1.352688943844769	0.8946613395618618	-0.37884726477742336	-3.9338576432087886	-2.0917608568982473	-1.124198103817272	-1.295652305180131	-1.344497463923847	-1.7048581737108794	-1.1716843528399798	-1.2570621769262644	-1.9896405670496429	-0.982892286882754	-1.2613428716249293	-1.2240925154095608	-2.1836128366269305	-0.11039798628903157	-0.9921176858366746	-1.4275796439158253	-0.7102371145506184	-0.363740299763411	-2.436936288359892	-1.2386794683333326	-1.6433018442073324	-0.2707972089128678	-0.3405815741053991
SLBR-H 	0.1896662985538205	-0.5873498164091355	-0.9804747732303312	-1.2339154567366089	-0.984887737433541	-1.015296906394516	-1.3814174150228367	-0.0012634003364581055	-0.48718413688019985	-0.3617213486365337	-0.03145144532480832	-0.39635009347381384	-0.38398251748463513	0.20627478475547142	-0.2425305546295154	-1.7475251110824241	-0.9000319738230733	-1.8311408440655557	-0.9519866457739741	-0.11941836430747181	-0.0006933807397210819	-1.2958930010463752	-0.8393915033069186	-0.6376757153628679	-0.022652443042620516	-1.1479409124264521	-1.179485350640179	-1.3170202787050114	-1.5279994194748245	-1.0536690535838147	0.1824231850181958	-1.5096686056510975	-0.5215060353936537	-0.5806455010400225	-1.5538060025016995	-1.46623508683866	-0.955696871102867	-1.5568282965251108	-1.7496925650794597	-0.6987059442932183	-0.9508546155700839	-0.21739720446396418	-0.14188006248662013	-0.5924229731603952	-0.1906988364355777	-0.8926676602685972	-0.06589160841567013	-0.23611907898179615		-2.2841284001619386	-1.5806039716496498	-1.2066196766042445	-0.9712423588845134	-2.107125483127044	-0.41050745827607293	-0.7367300373952579	-1.924827227859265	-1.1184643546995714	-1.5007791603307175	-1.0520531458246927	-2.4417678488263697	-0.9517633200887206	-1.5128734189096897	-0.6100427284886003	-1.2357497547327951	-0.6563734328532526	-1.639979591138341	-0.9413759376333295	-1.4777132088675542	-0.034397060505930104	-0.10214295508753976
SLBR-B 	-1.087623363617658	-2.245125904655702	-0.8547925551716845	-2.686106719764204	-2.625422805743108	-2.377940651756203	-2.4428654163544667	0.765099019403842	-2.0494843901515143	-1.4811401446870245	-1.9198110362039982	-1.923198640329283	-1.7274751758674642	-0.8391523162129157	-2.265726167323265	-3.236960744866609	-2.6735581155507875	-2.4875068399686624	-2.4026732539614453	-1.2929216679263014	-1.3276115501177908	-2.420215185366689	-2.2980177163243405	-0.9193010974709134	-0.2151844164353171	-2.683574086926354	-2.813066629553377	-2.6746779201650304	-3.1263993344555616	-2.069579394513121	-1.248974127847234	-2.765192447295633	-1.8507610274156678	-2.06760012077453	-3.0169805025082903	-2.871704849563087	-2.123720974841837	-3.274292466646554	-3.40162362594495	-1.8042677505060631	-2.3284995074214	-1.5158510317869383	-1.4883550059242223	-1.7460750081594505	-1.7368700060500908	-2.213543452439632	-1.214506043301741	-0.5151711072522679	-0.84799690655495	-4.504352231680847	-2.6874258482757	-2.8530616823187813	-2.786421746663231	-3.954478644998555	-1.5318952155727175	-2.1414677524980443	-4.117684657268587	-2.799162015631422	-2.844535109268992	-2.798605628109617	-3.671381574100433	-2.45719951336241	-2.4601329048994716	-1.7770858341379014	-2.743303814204671	-2.8689026003435636	-2.967817104467188	-2.187936261158093	-2.7971858372555998	-1.3538109438262176	-0.5255542280088878
BamBL 	0.04893945129635788	-0.9571391405644759	-3.8221008408873427	-1.0629743040518127	0.2685575245016125	-0.5821500159700457	-0.6008597494933859	-1.1704313061386347	0.25354101580065785	0.1622305774768505	-0.4548602853487211	0.8536595786375595	-0.45493825486652467	-0.43060108781327827	0.24417445631092452	-0.18745991008483684	-0.4588721432856649	-0.8896977576454204	-0.9860241574882803	-0.0032341971185449805	-0.7960750328556022	0.31397330433035486	-0.9721802649927261	-0.16540805435636746	0.42536939661165857	-0.3907175573197672	-0.5788158004596243	-0.0033423192111824767	-0.01465894742187527	0.22660506994808172	0.6347526456154984	0.2879599304059677	-0.07537511995487058	0.013547586907827893	-0.8350211981596726	-0.00016758674290816896	0.20292577510942508	-0.0313521336530307	-0.34689192717160133	0.7442012438254348	0.3834912127686329	0.6053710132091177	0.997163814061067	0.4724666465596217	0.19345696558431744	0.19599424225929576	0.36493186047502063	-0.08562205188408564	inf	-0.4952180883537242	0.17202623049691773	0.3125937858419632	0.1238999603049052	-0.5275025798102367	-0.25354967326694305	-0.5063261205143835	-1.22074537213383	-0.5712831404593696	-0.22767568239336264	-0.061226094645865786	-1.0419492493630438	-0.03896073876429974	-0.07747253992628512	0.23346683883354427	0.40781462012534503	-0.6989141550579033	-0.45499753097849044	0.1838532669117566	-0.4482181732490861	-0.07211530196512295	0.597238714224911
BanLec H84T 	-0.08552597411278093	0.0028390208439898405	-1.196422917050337	-0.4308445762642721	-0.07308900307850741	-0.27314311113503537	0.14659685939967368	0.32270911921079315	0.1312916200761482	-0.21118948424247178	-0.17169279189163666	0.7305147811065186	0.8917177300946086	0.2608251465364296	0.5968861905356022	-0.21644985529289384	-0.27847505289072905	-0.8682272611368921	-0.3052157061238794	0.5979031920149911	-0.015075437785115029	0.22406446517914425	0.03913087424353933	0.07794157305335288	0.6765811196996223	-0.6894410842205173	-0.8189092942696065	-0.851957518230554	-0.9766784278257375	-0.020341548248667008	0.3279566984846267	-0.411240797303779	0.07115759129846479	-0.285723231801681	-1.1057686295176399	-0.3901924506572168	-0.00588182874460322	-0.2278972674527084	-0.4857450650233588	0.14812444045552134	-0.5293020191108249	0.08794947143438366	-0.052981844040443156	0.9534447833969164	-0.4669358970027284	0.07282544015898182	0.2958191580963729	0.5684962041105383	1.1303290578760108	-0.6808064272100763	-0.1378488340561887	-0.3123086089258975	-0.4168088582866643	-1.0645649403778896	-0.15985804265548886	-0.7553483428055102	-1.4371359209740777	-0.9148767788642684	-0.4171706259940171	-0.36737739427552385	-1.2121804189677836	-0.8436115149814833	-0.026570784748383022	-0.3522674763076208	-0.7710205827398594	-0.6797076740684579	-0.5879025250616109	-0.4795483965113592	-0.42047791292694553	-0.3359355843689042	0.666965997890613
Protein A 	0.6522923052865761	1.049822777047087	-1.083630187916988	-0.537203506990674	0.5944045125547346	0.795377324425758	0.8925100081193371	-1.500720121042059	1.0810140582268293	0.7204992673814451	0.8894174811589867	1.7134424574864244	0.6668898020655177	0.8684811316337759	1.415439130726827	0.061609379943078774	0.2626506905515638	-0.02444209035935839	0.31957546164082384	0.8301653877573177	0.6861344530423853	1.3044080723380107	0.49966264346549466	1.3000882040373172	-0.1071783989380699	-0.05803782752613292	-0.48822544127979206	0.2604049341482099	0.056691785316200186	-0.5157720473579289	-0.9194144654653682	0.10630437434433407	0.4561801310785732	0.36354741041817795	-0.49939588961750586	0.08477382347732988	0.31458683114102876	-0.18043407511582912	-0.006126048029442852	0.314532804644672	-0.09609291870710363	0.4623568341856426	0.6886120659803001	0.46004072486182207	-0.631453695480096	0.8608134980867505	0.5802055871774137	0.09914921122695779		0.3159742041892589	0.5087305994937056	1.3639515784973195	0.23815041071634416	-0.2330086576594389	0.3027641896921079	0.19137848870017654	-0.5335258765162141	-0.024743225429637968	-0.08154965023271586	0.23772936663739688	-0.34662770462084647	-0.22673912151533082	-0.4261618061911916	0.6298135693689745	-0.19162252046598466	0.34308841991842354	-0.6932982119619799	0.06406132082038926	-0.11203735597121184	0.3821002158422469	-0.5098255272489592
Protein G 	1.5330924701075956	0.7518731349083754	-0.7852488549133687	1.2241504075393341	1.020642448079124	0.28722058242487514	0.6807805878535753	-1.48556689227482	1.4409374513447808	1.2494396507750225	0.5979670019671096	1.6466520942458136	0.5629727003959835	0.6848124697054627	1.334095321827947	0.6942335326883183	0.44929046169550996	-0.18245292377667208	1.0291688423065917	1.354935668594918	0.40770181615256335	1.59856830956194	0.06610694144678705	1.049060233723617	-0.8400022349292002	0.09442092826327877	0.0031293446780080733	-0.29173113890565383	-0.051182314199665686	-0.4581412644752996	-1.4928754189748055	0.009566789010292252	0.3767560906726471	-0.1828000701692266	-0.8288153323689522	-0.14894675670475813	-0.13171863776182802	-0.6523917340625758	-0.29827492303724146	-0.37025688360856024	0.11945539298515136	0.2883240830584829	0.8891001151649492	0.6225180294899203	-0.3266360568679866	0.8303779637874471	-0.019242134662152258	0.3246379505722451	-1.125530882083859	0.09181055514224408	0.8168702328442825	0.6168824596074151	0.2645379140249703	-0.44152412680648	0.2875726456975282	0.051558049638866565	-0.42206400414905926	0.09734937137246334	0.06031174415017665	-0.012737180320414638	-0.47753043520103094	-0.28461980123438924	-0.47410481969056323	0.21888673950129225	0.27253342642911893	-0.036020524236865	-0.8265501270125677	-0.057739568053241715	-0.377348816393024	0.4548544466526093	-0.655733413470624
Protein L 	0.07641878802764465	-0.4397974522055395	-2.2296352310719465	-0.6207104260038115	0.0071333419987901926	-0.5509849200188304	-0.4821124443919788	-2.4267958895428836	0.11851599457434318	-0.15278224913439753	-0.5047396976813338	0.029459608775449078	-0.4188458079568725	-0.6684163699489393	-0.1903412298751958	-0.7271487376015613	-0.9749025107337943	-1.1102420187296558	0.039047046705511144	0.19270101882694407	-1.0679138277159532	0.8303736166972681	-1.3787523391063141	-0.03869802237539405	-1.567175851859845	-0.8468824603741799	-1.3817104506446476	-1.1606078027130842	-0.6697367526892049	-0.850065874052508	-1.9881914727240024	-0.7155483312095806	-0.5142143552738354	-0.9503088402863552	-1.406607112463301	-0.7720788711942823	-0.9063352005681247	-0.883591213588411	-1.0290540786435567	-0.7600982247066362	-0.45610879411283056	-0.6232135466559344	-0.1330330942301466	-0.0818429800533672	-1.2379431092785833	0.21499685622939665	-0.2923516264092646	-0.8479932582915326	-3.630050390249694	-0.5469740050342986	-0.03414731366354304	-0.10209125765823684	-0.7656803645059211	-0.8048248131213102	-0.7361962107733253	-0.28819793542009997	-0.9377591900677311	-0.6826725836473811	-0.7876977898767752	-0.5203768355894037	-1.1631589348273268	-0.5838313986389698	-1.3924455736558639	-0.3163456107645187	-0.5175883908958575	-0.5071100779443898	-1.7172861270853885	-0.3517103256042405	-0.9986413478265479	-0.32890830152839723	-1.1256040185028249
Anti Lewis A Abcam	-0.3525492510259266	-0.24747896425165075	-1.3538932473617558	-0.7706337529474009	0.32875890726004814	-0.1576445087130314	0.5524228898388788	-1.2791596312878817	0.3658277205024675	-0.027193065189264145	-0.5120971839534879	0.4140446451309206	-0.3956305849238557	-0.5343417941783454	-0.3433383951167228	-1.1959397807672194	0.10408127603967271	-1.138212920145555	-0.5551746914009175	0.019234911081655946	-0.6224895085237538	-2.316779847091407	-0.0922264102571476	-0.17229229314602404	-0.3823558999749508	0.2880690630358788	0.3972025374930155	-0.010571765351688583	0.6452172432882136	0.35646794347004834	0.3545020881552236	0.0034532934050117885	0.7319054960856382	0.2543394770331582	-0.18282857686990542	0.7672246621910179	0.35678918219952704	-0.0235093364709006	0.08747695666657922	0.2279398532665215	0.46034669968288816	0.11086944245768499	0.47932080375915337	0.4875097671516196	0.349740458445853	0.018245671627909743	0.22969978253209716	0.3179833597436786	-0.3317503217048103	0.43360056670037644	0.29405791322781677	0.12348369040014481	-0.06172107846695076	0.41348267616844975	-0.033359695582836385	0.6002686251411737	0.49809134132147415	0.10409837047309073	0.24955264243937403	0.5825835599105603	-0.2493418004685253	-0.14084581675088795	-0.24840728214929347	0.18369092493143904	0.3925430949464263	0.651932838507999	-0.5629488253744788	0.21192189208041423	0.3474138480625039	0.2243262105350221	-0.0443816567923344
Anti Lewis X 	-0.8638110771854716	1.1483645541693064	4.021037748374595	0.7698862423579776	0.4098558506424283	0.3415584678198774	-0.07026987291228974	-1.330544956825444	-0.19249061197872555	2.324020053142943		-0.11136753329011785	0.6487621643934042	0.07540020032451679	1.2272369392495435	2.615213306713853	-0.8314047341725758	-0.03060850336151983	1.268316759470153	0.7087776634641423	1.5169835776242522	1.31786784406318	-1.686194845641165	3.0535610196263767	-0.16340896459381557	1.6787467484889367	1.0841288387614652	-0.27996413262054604	1.8771252091414707	1.2079492372014278	0.2962687044416246	0.8678372398357166	-0.05311672345245966	0.14711376451969044	-1.7189516847620891	0.12108658958278128	-0.4844460263912887	0.24624547358397766	-0.7009319708824991	1.0828523052841603	-0.5553999405451476	1.3492688048159802	0.6101339399956462	0.12697402091329085	0.1691448284334274	1.9499029482412007	2.088365561459021	1.674989163437647	-1.0491534843528634	1.213537920888387	2.272553561641525	1.3204144864462584	1.845605897531804	2.6613137635610253	0.9299839973534996	1.4662491216971163	0.9687870219058857	1.548865304143782	1.6568496651648308	-0.4332849364432	1.8276451220022063	2.227264185031487	1.3252054133537983	0.5635759476813931	-0.064703957185143	-1.112184585474883	0.0804652023186939	-0.3818700969023449	3.089612729899802	0.963875616020401	-0.6013409911391217
Anti Lewis Y 	-0.03970077494086761	-1.1404041389893738	3.7691265800846265	-0.6283310408914367	-1.3106565543947835	-0.08135230687468677	-0.9748782909114132	-2.4016016038793855	-0.046638501119145886	-0.8786601919811277	0.27202752468483626	-1.2487861920653767	-1.4765696302657179	-1.3140232005959867	0.20457615705277976	-0.401215978447954	-1.4288090183636077	-0.649619200638207	-1.1961881914795984	0.005531419362510461	-0.6990920218259464	0.0951045479761527	-0.9962452788479575	-0.031470556343854275	-0.43336419471550586	0.4659330280650732	-0.482984403513555	-0.7824085778509052	0.4522848347148454	0.6597670074163594	-0.2562476162070214	0.6771256648195346	-0.6918444190871893	-0.4676948361240611	-0.9404695192101552	-0.7236377584175819	-0.7330833485093894	-0.6293946092359919	-0.619170485366446	0.13101388783677703	-0.6315799194177836	-0.5415228280099353	0.06135925390712046	-0.558245525752013	-0.8898072222650889	2.1190283065488447	1.7331709505922694	0.41958156650917977	-0.3584303490237842	1.552726638017478	0.18686788651429362	0.38216580612024215	0.322762236861532	1.4079396526957542	-0.37482828126173995	0.658151113035423	-0.9673456380479122	1.7052358894149156	0.5391554320060732	-1.2021456665006736	0.6075075299095448	-0.4603194028033455	-1.343123079235825	-0.7150311048687125	-0.6729224716173977	-1.2127786969958079	-1.0109332463806824	-0.8814140682200541	2.0437551530230844	-0.40002294814045825	-0.3094845244457981
Anti Lewis B Sigma	-0.4010194567563033	-0.9397778530198014	3.296340625503654	-0.6920338020072017	-1.3369949157303243	-0.6750246564955134	-0.7733450438418404	-1.6852963567880037	-1.2756774628562255	-0.6580049356005635	0.5819124730333465	-0.4370297728033989	-1.3584430550125046	-0.9829249662921159	0.5714461642909157	-0.1859700999553245	-1.0404627109356561	-0.9853200231649368	-1.5191039027960236	-0.035473473625778296	0.7203314599405586	0.1455358845317097	-0.9993817823793784	-0.3324738112045776	-0.08675823835282485	0.4172481802482207	-0.14736323310377372	-0.7286181821550802	0.36460794366193944	1.4590897650888706	-0.10522126066401637	0.4667053963319303	-0.7162839382600615	-0.3619502818946452	-1.4172738057811844	-1.1633044979761153	-0.6814727516491849	-0.4087453798686565	-1.341759747035498	-0.06197777356918589	-0.9706720166640176	-0.6302155069989444	-0.30221874787069636	-0.8126975168405064	-1.2542222856102783	2.6819404140023955	1.5023907424239877	0.22259405166842983	1.4594316186372973	0.8715643043850612	0.5395650490772839	-0.05054409982208213	-0.02793663860529181	1.5449957546887174	-0.9900921679393405	0.14852653008296463	-0.7062966612215456	0.8886313076337461	0.13469808324079305	-1.4619321487904031	0.28662409911787323	-0.8015216852733327	-1.7467561688397206	-0.7724590982042664	-1.0998144080079544	-1.2986703760560876	-1.5329583471880388	-1.2783867200062444	1.3803436134598075	-0.8012275241882901	0.08589309020951894
Anti Sialyl Lewis X 	0.11669640757702628	0.5184704418437691	-0.28867495677436816	0.5253895240163569	0.1188541122637514	-0.27146412435289863	0.3292322264563558	-0.7285571877099853	-0.11948182009029068	0.4499716475129406	0.2898140329335753	-0.012822791021026828	-0.39754412726432775	-0.614856706539267	-0.44572664114052196	2.1681111434129976	-0.23410689867305193	-1.3170968652974888	0.46751867145927967	-0.2106690672048247	2.914045880871778	0.6406896641043155	-0.5640927038310265	3.0931380257404424	-0.19795241958977863	0.922211965942	0.6211179761251169	-0.3464578667325388	0.3414841435748677	0.12413452072920066	0.4050675296167398	0.11598961473829568	0.24277852346720474	0.07222580023508197	-0.4724635402925272	0.5376795923955716	0.030748085012970924	0.23472981967501386	0.4159486176556511	0.5544674515686921	0.04100715979319468	0.7969664967651138	0.5560972831458793	0.4002712511784485	0.32612730103070103	0.7098402974121047	0.12360688623290983	0.4278061784841932	-0.8194277543581792	0.25452957676351395	0.9375162570361658	-0.011967790634356908	0.46309119835723966	0.0759293964778798	0.11340716228868698	0.4483683627261652	0.10902636937683287	-0.06241553620753716	0.40272570286759185	-0.03638867333703326	-0.26203006263615614	1.5424431228543645	0.6544724948434651	0.37116852629968006	-0.19825218237297448	-0.02679370825187648	-0.7203714611238894	-0.018989318821694	-0.1508111081482083	0.395362754306859	0.2243242432311334
Anti H1 	-0.21283899496768555	-0.022241050441731285	-0.9118518834513396	0.13694968006213096	0.2937787128475096	0.15596028237616297	0.6675390835264579	-0.49486135204858056	0.12669686521796472	0.18006619665773158	-0.03751613602353741	0.2754278183226956	-0.03349354287222781	-0.4478276884745011	-0.38399010049168364	0.38362775507764735	0.0966866338687091	-0.9253776018135003	-0.19875805395980503	-0.03627832645564293	-0.145680508140342	0.5811551819512447	0.17772643620680437	0.9543780610009065	-0.04585422548713216	1.3762558481123186	0.2724721527674739	0.1281818892137949	1.0129368043325746	0.0344036243877829	0.3674742789193659	-0.06657249647020182	1.1816947953399766	0.34586565450447765	-0.3356212112268628	0.286916500819926	0.3479895821496454	0.8041095892259053	0.29777717141752197	0.17464651231198172	0.05760473175747997	0.20599751576273037	0.4844244622600068	0.43203126112072693	0.08878418345736094	0.47848550641604115	0.24961616839775438	0.09570988615153478	-1.5132526280777059	0.7551974106095266	0.3432657938771239	0.4049813570396523	-0.10296814959416098	0.30433958112670395	0.4645731267097416	0.27694612372912225	0.11358136000528182	0.3398264315880112	0.09300957038420193	0.46224043974989226	0.0023965010657053475	-0.021425398535587354	-0.008610865411279187	0.3827369090945069	0.0672009993297879	0.014081837294607496	-0.7683399785571309	-0.013617755783359671	-0.04601072949377722	0.15919170282327907	0.008758621389088344
Anti H2 	3.5956854457989063	4.082500116803422	2.479908460824849	3.266652214862101	4.379461651590996	4.699893501108615	3.6464524522792057	0.8374688487189108	4.131393945165415	3.298327447135037	5.142952611449904	3.441868369595405	2.7305891684372154	3.2254532574824473	4.004059102452249	3.9034701410207266	4.407617885464383	2.5320056862892897	3.5048472406972273	2.9232904363772914	4.891197813503055	1.8703222970551117	2.801812429878152	3.743725398460812	-0.1771076145728783	1.671653278956824	0.08323926594713732	0.03199261592218132	0.7319370269674876	-3.4140411713353678	1.0251687678931412	1.7289495526936856	0.7490897484246877	-2.009752581024461	0.7130713100078334	-2.024763844836818	-0.11106973692932433	2.316145608026851	-1.3289633060500827	-0.023978751280483004	-0.5534299941541166	0.013594938767182155	-1.761913650060893	-1.3277941892601643	-3.138597646896149	3.3965254174088804	-1.769470644839141	0.2105344796923954		1.3671500580709464	2.863338440175859	2.3552074808478194	1.442950932853456	0.686228397994764	0.6783272313478925	-0.5560623950540076	-0.2014092323589178	-1.2894072773244971	0.011694235117074219	1.593149487837052	-2.118490789918301	-0.482796667878111	0.05461612921957827	-0.9157994375966438	-2.6985502085748556	-0.9526057299400799	-3.6719448025948656	-2.9078137956834724	-3.336769134662956	-0.7857309965962991	1.0087679916290397
